filename,original_path,dataset,original_score,corrupted_score,corruption_type,corruption_description,penalty_applied
Kociuban02_asap_wrong_notes(1244)_timing_errors(803)_dynamic_error_0128.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Kociuban02.mid,asap,80,20.0,mixed,"wrong_notes(1244),timing_errors(803),dynamic_errors(1804)",-60.0
Kociuban02_asap_missing_passage_0129.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Kociuban02.mid,asap,80,30.376416234847717,missing_passage,missing_passage,-49.62358376515228
Kociuban02_asap_wrong_notes(687)_0130.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Kociuban02.mid,asap,80,55.0,wrong_notes,wrong_notes(687),-25.0
Kociuban02_asap_missing_voice_0131.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Kociuban02.mid,asap,80,49.107069189054634,missing_voice,missing_voice,-30.892930810945366
Kociuban02_asap_timing_errors(1008)_0132.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Kociuban02.mid,asap,80,60.0,timing_errors,timing_errors(1008),-20.0
Kociuban02_asap_missing_passage_0133.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Kociuban02.mid,asap,80,33.42500403836222,missing_passage,missing_passage,-46.57499596163778
Kociuban02_asap_missing_voice_0134.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Kociuban02.mid,asap,80,35.85116758590516,missing_voice,missing_voice,-44.14883241409484
WangA02M_asap_original_0135.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/WangA02M.mid,asap,80,80.0,clean,original,0.0
WangA02M_asap_wrong_notes(2264)_timing_errors(1267)_dynamic_erro_0136.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/WangA02M.mid,asap,80,20.0,mixed,"wrong_notes(2264),timing_errors(1267),dynamic_errors(1978)",-60.0
WangA02M_asap_timing_errors(2504)_0137.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/WangA02M.mid,asap,80,60.0,timing_errors,timing_errors(2504),-20.0
WangA02M_asap_wrong_notes(1049)_0138.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/WangA02M.mid,asap,80,55.0,wrong_notes,wrong_notes(1049),-25.0
WangA02M_asap_wrong_notes(1889)_timing_errors(2005)_dynamic_erro_0139.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/WangA02M.mid,asap,80,20.0,mixed,"wrong_notes(1889),timing_errors(2005),dynamic_errors(973)",-60.0
WangA02M_asap_wrong_notes(3069)_timing_errors(2759)_dynamic_erro_0140.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/WangA02M.mid,asap,80,20.0,mixed,"wrong_notes(3069),timing_errors(2759),dynamic_errors(669)",-60.0
WangA02M_asap_timing_errors(2969)_0141.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/WangA02M.mid,asap,80,60.0,timing_errors,timing_errors(2969),-20.0
WangA02M_asap_missing_voice_0142.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/WangA02M.mid,asap,80,21.769753861080595,missing_voice,missing_voice,-58.230246138919405
WangA02M_asap_wrong_notes(609)_0143.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/WangA02M.mid,asap,80,55.0,wrong_notes,wrong_notes(609),-25.0
Sham02M_asap_original_0144.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Sham02M.mid,asap,80,80.0,clean,original,0.0
Sham02M_asap_wrong_notes(2774)_timing_errors(1779)_dynamic_erro_0145.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Sham02M.mid,asap,80,20.0,mixed,"wrong_notes(2774),timing_errors(1779),dynamic_errors(1467)",-60.0
Sham02M_asap_missing_voice_0146.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Sham02M.mid,asap,80,45.5879746407236,missing_voice,missing_voice,-34.4120253592764
Sham02M_asap_missing_voice_0147.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Sham02M.mid,asap,80,49.14994549651435,missing_voice,missing_voice,-30.850054503485655
Sham02M_asap_wrong_notes(2881)_timing_errors(2862)_dynamic_erro_0148.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Sham02M.mid,asap,80,20.0,mixed,"wrong_notes(2881),timing_errors(2862),dynamic_errors(890)",-60.0
Sham02M_asap_missing_passage_0149.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Sham02M.mid,asap,80,48.1647908393381,missing_passage,missing_passage,-31.835209160661897
Sham02M_asap_timing_errors(2290)_0150.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Sham02M.mid,asap,80,60.0,timing_errors,timing_errors(2290),-20.0
Sham02M_asap_timing_errors(2713)_0151.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Sham02M.mid,asap,80,60.0,timing_errors,timing_errors(2713),-20.0
Sham02M_asap_timing_errors(2137)_0152.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Sham02M.mid,asap,80,60.0,timing_errors,timing_errors(2137),-20.0
KyykhynenT10M_asap_original_0153.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/KyykhynenT10M.mid,asap,80,80.0,clean,original,0.0
KyykhynenT10M_asap_wrong_notes(1707)_timing_errors(2050)_dynamic_erro_0154.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/KyykhynenT10M.mid,asap,80,20.0,mixed,"wrong_notes(1707),timing_errors(2050),dynamic_errors(1073)",-60.0
KyykhynenT10M_asap_wrong_notes(1183)_timing_errors(1549)_dynamic_erro_0155.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/KyykhynenT10M.mid,asap,80,20.0,mixed,"wrong_notes(1183),timing_errors(1549),dynamic_errors(1610)",-60.0
KyykhynenT10M_asap_dynamic_errors(2444)_0156.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/KyykhynenT10M.mid,asap,80,65.0,dynamic_errors,dynamic_errors(2444),-15.0
KyykhynenT10M_asap_wrong_notes(789)_timing_errors(1323)_dynamic_error_0157.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/KyykhynenT10M.mid,asap,80,20.0,mixed,"wrong_notes(789),timing_errors(1323),dynamic_errors(2982)",-60.0
KyykhynenT10M_asap_missing_passage_0158.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/KyykhynenT10M.mid,asap,80,32.468617803604324,missing_passage,missing_passage,-47.531382196395676
KyykhynenT10M_asap_missing_voice_0159.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/KyykhynenT10M.mid,asap,80,25.67095603180526,missing_voice,missing_voice,-54.32904396819474
KyykhynenT10M_asap_missing_voice_0160.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/KyykhynenT10M.mid,asap,80,48.58265205345579,missing_voice,missing_voice,-31.417347946544215
KyykhynenT10M_asap_wrong_notes(793)_0161.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/KyykhynenT10M.mid,asap,80,55.0,wrong_notes,wrong_notes(793),-25.0
Richardson_2013_08M_asap_original_0162.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Richardson_2013_08M.mid,asap,80,80.0,clean,original,0.0
Richardson_2013_08M_asap_wrong_notes(1185)_0163.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Richardson_2013_08M.mid,asap,80,55.0,wrong_notes,wrong_notes(1185),-25.0
Richardson_2013_08M_asap_timing_errors(1082)_0164.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Richardson_2013_08M.mid,asap,80,60.0,timing_errors,timing_errors(1082),-20.0
Richardson_2013_08M_asap_wrong_notes(1242)_0165.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Richardson_2013_08M.mid,asap,80,55.0,wrong_notes,wrong_notes(1242),-25.0
Richardson_2013_08M_asap_wrong_notes(3000)_timing_errors(1971)_dynamic_erro_0166.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Richardson_2013_08M.mid,asap,80,20.0,mixed,"wrong_notes(3000),timing_errors(1971),dynamic_errors(2391)",-60.0
Richardson_2013_08M_asap_dynamic_errors(2451)_0167.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Richardson_2013_08M.mid,asap,80,65.0,dynamic_errors,dynamic_errors(2451),-15.0
Richardson_2013_08M_asap_wrong_notes(1756)_0168.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Richardson_2013_08M.mid,asap,80,55.0,wrong_notes,wrong_notes(1756),-25.0
Richardson_2013_08M_asap_missing_voice_0169.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Richardson_2013_08M.mid,asap,80,46.68543022403473,missing_voice,missing_voice,-33.31456977596527
Richardson_2013_08M_asap_dynamic_errors(1291)_0170.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Richardson_2013_08M.mid,asap,80,65.0,dynamic_errors,dynamic_errors(1291),-15.0
Seo02_asap_original_0171.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Seo02.mid,asap,80,80.0,clean,original,0.0
Seo02_asap_wrong_notes(708)_0172.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Seo02.mid,asap,80,55.0,wrong_notes,wrong_notes(708),-25.0
Seo02_asap_wrong_notes(1609)_timing_errors(2706)_dynamic_erro_0173.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Seo02.mid,asap,80,20.0,mixed,"wrong_notes(1609),timing_errors(2706),dynamic_errors(2479)",-60.0
Seo02_asap_wrong_notes(2990)_0174.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Seo02.mid,asap,80,55.0,wrong_notes,wrong_notes(2990),-25.0
Seo02_asap_timing_errors(2484)_0175.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Seo02.mid,asap,80,60.0,timing_errors,timing_errors(2484),-20.0
Seo02_asap_dynamic_errors(534)_0176.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Seo02.mid,asap,80,65.0,dynamic_errors,dynamic_errors(534),-15.0
Seo02_asap_dynamic_errors(3218)_0177.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Seo02.mid,asap,80,65.0,dynamic_errors,dynamic_errors(3218),-15.0
Seo02_asap_wrong_notes(795)_0178.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Seo02.mid,asap,80,55.0,wrong_notes,wrong_notes(795),-25.0
Seo02_asap_missing_passage_0179.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Seo02.mid,asap,80,33.94543700832821,missing_passage,missing_passage,-46.05456299167179
Richardson_2015_03M_asap_original_0180.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Richardson_2015_03M.mid,asap,80,80.0,clean,original,0.0
Richardson_2015_03M_asap_wrong_notes(925)_0181.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Richardson_2015_03M.mid,asap,80,55.0,wrong_notes,wrong_notes(925),-25.0
Richardson_2015_03M_asap_timing_errors(1697)_0182.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Richardson_2015_03M.mid,asap,80,60.0,timing_errors,timing_errors(1697),-20.0
Richardson_2015_03M_asap_wrong_notes(2985)_0183.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Richardson_2015_03M.mid,asap,80,55.0,wrong_notes,wrong_notes(2985),-25.0
Richardson_2015_03M_asap_timing_errors(1460)_0184.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Richardson_2015_03M.mid,asap,80,60.0,timing_errors,timing_errors(1460),-20.0
Richardson_2015_03M_asap_wrong_notes(2440)_timing_errors(2299)_dynamic_erro_0185.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Richardson_2015_03M.mid,asap,80,20.0,mixed,"wrong_notes(2440),timing_errors(2299),dynamic_errors(1588)",-60.0
Richardson_2015_03M_asap_wrong_notes(2601)_0186.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Richardson_2015_03M.mid,asap,80,55.0,wrong_notes,wrong_notes(2601),-25.0
Richardson_2015_03M_asap_wrong_notes(583)_0187.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Richardson_2015_03M.mid,asap,80,55.0,wrong_notes,wrong_notes(583),-25.0
Richardson_2015_03M_asap_missing_passage_0188.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Richardson_2015_03M.mid,asap,80,31.526984831166118,missing_passage,missing_passage,-48.47301516883388
Guzman04_asap_original_0189.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Guzman04.mid,asap,80,80.0,clean,original,0.0
Guzman04_asap_missing_passage_0190.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Guzman04.mid,asap,80,37.291744212918346,missing_passage,missing_passage,-42.708255787081654
Guzman04_asap_wrong_notes(2734)_timing_errors(3410)_dynamic_erro_0191.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Guzman04.mid,asap,80,20.0,mixed,"wrong_notes(2734),timing_errors(3410),dynamic_errors(2821)",-60.0
Guzman04_asap_missing_passage_0192.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Guzman04.mid,asap,80,45.36447447729821,missing_passage,missing_passage,-34.63552552270179
Guzman04_asap_missing_passage_0193.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Guzman04.mid,asap,80,59.81479487114167,missing_passage,missing_passage,-20.185205128858325
Guzman04_asap_wrong_notes(1631)_0194.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Guzman04.mid,asap,80,55.0,wrong_notes,wrong_notes(1631),-25.0
Guzman04_asap_wrong_notes(1074)_0195.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Guzman04.mid,asap,80,55.0,wrong_notes,wrong_notes(1074),-25.0
Guzman04_asap_timing_errors(615)_0196.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Guzman04.mid,asap,80,60.0,timing_errors,timing_errors(615),-20.0
Guzman04_asap_missing_passage_0197.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Guzman04.mid,asap,80,39.53648223878851,missing_passage,missing_passage,-40.46351776121149
KOLESO02_asap_original_0198.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/KOLESO02.mid,asap,80,80.0,clean,original,0.0
KOLESO02_asap_dynamic_errors(3119)_0199.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/KOLESO02.mid,asap,80,65.0,dynamic_errors,dynamic_errors(3119),-15.0
KOLESO02_asap_dynamic_errors(2571)_0200.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/KOLESO02.mid,asap,80,65.0,dynamic_errors,dynamic_errors(2571),-15.0
KOLESO02_asap_dynamic_errors(760)_0201.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/KOLESO02.mid,asap,80,65.0,dynamic_errors,dynamic_errors(760),-15.0
KOLESO02_asap_wrong_notes(2323)_0202.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/KOLESO02.mid,asap,80,55.0,wrong_notes,wrong_notes(2323),-25.0
KOLESO02_asap_dynamic_errors(622)_0203.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/KOLESO02.mid,asap,80,65.0,dynamic_errors,dynamic_errors(622),-15.0
KOLESO02_asap_wrong_notes(1634)_0204.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/KOLESO02.mid,asap,80,55.0,wrong_notes,wrong_notes(1634),-25.0
KOLESO02_asap_dynamic_errors(1578)_0205.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/KOLESO02.mid,asap,80,65.0,dynamic_errors,dynamic_errors(1578),-15.0
KOLESO02_asap_timing_errors(2262)_0206.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/KOLESO02.mid,asap,80,60.0,timing_errors,timing_errors(2262),-20.0
Lisiecki07M_asap_original_0207.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Lisiecki07M.mid,asap,80,80.0,clean,original,0.0
Lisiecki07M_asap_missing_passage_0208.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Lisiecki07M.mid,asap,80,56.34172348511632,missing_passage,missing_passage,-23.658276514883678
Lisiecki07M_asap_wrong_notes(392)_timing_errors(2142)_dynamic_error_0209.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Lisiecki07M.mid,asap,80,20.0,mixed,"wrong_notes(392),timing_errors(2142),dynamic_errors(464)",-60.0
Lisiecki07M_asap_missing_passage_0210.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Lisiecki07M.mid,asap,80,41.11265659308455,missing_passage,missing_passage,-38.88734340691545
Lisiecki07M_asap_dynamic_errors(2376)_0211.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Lisiecki07M.mid,asap,80,65.0,dynamic_errors,dynamic_errors(2376),-15.0
Lisiecki07M_asap_timing_errors(1160)_0212.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Lisiecki07M.mid,asap,80,60.0,timing_errors,timing_errors(1160),-20.0
Lisiecki07M_asap_timing_errors(2380)_0213.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Lisiecki07M.mid,asap,80,60.0,timing_errors,timing_errors(2380),-20.0
Lisiecki07M_asap_wrong_notes(2846)_timing_errors(490)_dynamic_error_0214.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Lisiecki07M.mid,asap,80,20.0,mixed,"wrong_notes(2846),timing_errors(490),dynamic_errors(2815)",-60.0
Lisiecki07M_asap_dynamic_errors(1335)_0215.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Lisiecki07M.mid,asap,80,65.0,dynamic_errors,dynamic_errors(1335),-15.0
Kochetkova02_asap_original_0216.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Kochetkova02.mid,asap,80,80.0,clean,original,0.0
Kochetkova02_asap_wrong_notes(2776)_timing_errors(682)_dynamic_error_0217.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Kochetkova02.mid,asap,80,20.0,mixed,"wrong_notes(2776),timing_errors(682),dynamic_errors(2792)",-60.0
Kochetkova02_asap_missing_passage_0218.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Kochetkova02.mid,asap,80,49.72074557324416,missing_passage,missing_passage,-30.279254426755838
Kochetkova02_asap_timing_errors(2937)_0219.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Kochetkova02.mid,asap,80,60.0,timing_errors,timing_errors(2937),-20.0
Kochetkova02_asap_dynamic_errors(2986)_0220.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Kochetkova02.mid,asap,80,65.0,dynamic_errors,dynamic_errors(2986),-15.0
Kochetkova02_asap_missing_passage_0221.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Kochetkova02.mid,asap,80,52.39478522945359,missing_passage,missing_passage,-27.605214770546414
Kochetkova02_asap_wrong_notes(3055)_0222.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Kochetkova02.mid,asap,80,55.0,wrong_notes,wrong_notes(3055),-25.0
Kochetkova02_asap_dynamic_errors(1959)_0223.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Kochetkova02.mid,asap,80,65.0,dynamic_errors,dynamic_errors(1959),-15.0
Kochetkova02_asap_wrong_notes(2736)_timing_errors(3138)_dynamic_erro_0224.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Kochetkova02.mid,asap,80,20.0,mixed,"wrong_notes(2736),timing_errors(3138),dynamic_errors(3176)",-60.0
Song02M_asap_original_0225.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Song02M.mid,asap,80,80.0,clean,original,0.0
Song02M_asap_wrong_notes(2925)_0226.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Song02M.mid,asap,80,55.0,wrong_notes,wrong_notes(2925),-25.0
Song02M_asap_timing_errors(350)_0227.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Song02M.mid,asap,80,60.0,timing_errors,timing_errors(350),-20.0
Song02M_asap_wrong_notes(933)_0228.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Song02M.mid,asap,80,55.0,wrong_notes,wrong_notes(933),-25.0
Song02M_asap_dynamic_errors(2426)_0229.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Song02M.mid,asap,80,65.0,dynamic_errors,dynamic_errors(2426),-15.0
Song02M_asap_dynamic_errors(2614)_0230.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Song02M.mid,asap,80,65.0,dynamic_errors,dynamic_errors(2614),-15.0
Song02M_asap_dynamic_errors(2170)_0231.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Song02M.mid,asap,80,65.0,dynamic_errors,dynamic_errors(2170),-15.0
Song02M_asap_wrong_notes(2067)_timing_errors(2682)_dynamic_erro_0232.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Song02M.mid,asap,80,20.0,mixed,"wrong_notes(2067),timing_errors(2682),dynamic_errors(851)",-60.0
Song02M_asap_dynamic_errors(2340)_0233.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/Song02M.mid,asap,80,65.0,dynamic_errors,dynamic_errors(2340),-15.0
KimSuyeon03M_asap_original_0234.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/KimSuyeon03M.mid,asap,80,80.0,clean,original,0.0
KimSuyeon03M_asap_timing_errors(3068)_0235.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/KimSuyeon03M.mid,asap,80,60.0,timing_errors,timing_errors(3068),-20.0
KimSuyeon03M_asap_dynamic_errors(681)_0236.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_25/11/KimSuyeon03M.mid,asap,80,65.0,dynamic_errors,dynamic_errors(681),-15.0
